PacketCounter;SampleTimeFine;Year;Month;Day;Second;UTC_Nano;UTC_Year;UTC_Month;UTC_Day;UTC_Hour;UTC_Minute;UTC_Second;UTC_Valid;Mag_X;Mag_Y;Mag_Z;Roll;Pitch;Yaw
00258;351815;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.580494;-0.266401;-7.639150
00259;351915;;;;;;;;;;;;;-0.096309;0.318202;-0.821300;-0.580639;-0.265670;-7.649132
00260;352015;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.580370;-0.265327;-7.662568
00261;352115;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.580197;-0.265275;-7.666541
00262;352215;;;;;;;;;;;;;-0.102955;0.315920;-0.819132;-0.581062;-0.265487;-7.672465
00263;352315;;;;;;;;;;;;;-0.098554;0.318158;-0.814951;-0.581228;-0.265121;-7.682111
00264;352415;;;;;;;;;;;;;-0.096309;0.318202;-0.821300;-0.581413;-0.264119;-7.694607
00265;352515;;;;;;;;;;;;;-0.098388;0.313835;-0.819094;-0.580852;-0.263433;-7.694395
00266;352615;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.581083;-0.262891;-7.696945
00267;352715;;;;;;;;;;;;;-0.100630;0.313797;-0.821207;-0.579758;-0.262544;-7.706996
00268;352815;;;;;;;;;;;;;-0.100627;0.313802;-0.827553;-0.579345;-0.262903;-7.714110
00269;352915;;;;;;;;;;;;;-0.098387;0.313837;-0.821210;-0.579040;-0.262737;-7.723320
00270;353015;;;;;;;;;;;;;-0.096145;0.313876;-0.821213;-0.578919;-0.262726;-7.730136
00271;353115;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.579631;-0.262780;-7.732374
00272;353215;;;;;;;;;;;;;-0.091659;0.313955;-0.823334;-0.580714;-0.262871;-7.733799
00273;353315;;;;;;;;;;;;;-0.091580;0.311788;-0.816945;-0.581119;-0.262567;-7.745416
00274;353415;;;;;;;;;;;;;-0.100711;0.315962;-0.823366;-0.581856;-0.262630;-7.736841
00275;353515;;;;;;;;;;;;;-0.089500;0.316155;-0.819150;-0.581670;-0.262639;-7.741417
00276;353615;;;;;;;;;;;;;-0.098469;0.316000;-0.821253;-0.582315;-0.262087;-7.760895
00277;353715;;;;;;;;;;;;;-0.100631;0.313796;-0.819091;-0.583571;-0.261861;-7.747242
00278;353815;;;;;;;;;;;;;-0.091825;0.318279;-0.819191;-0.584136;-0.261254;-7.764472
00279;353915;;;;;;;;;;;;;-0.098550;0.318164;-0.823412;-0.584078;-0.261163;-7.774864
00280;354015;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.583969;-0.260940;-7.766214
00281;354115;;;;;;;;;;;;;-0.100711;0.315962;-0.823366;-0.584447;-0.261126;-7.779089
00282;354215;;;;;;;;;;;;;-0.098386;0.313840;-0.825440;-0.585360;-0.261256;-7.785939
00283;354315;;;;;;;;;;;;;-0.098552;0.318161;-0.819181;-0.585736;-0.261628;-7.795028
00284;354415;;;;;;;;;;;;;-0.096310;0.318200;-0.819185;-0.585039;-0.262389;-7.797470
00285;354515;;;;;;;;;;;;;-0.100632;0.313794;-0.816976;-0.584716;-0.261953;-7.803804
00286;354615;;;;;;;;;;;;;-0.098390;0.313832;-0.814863;-0.584003;-0.261181;-7.806212
00287;354715;;;;;;;;;;;;;-0.098309;0.311668;-0.812705;-0.583563;-0.260628;-7.820975
00288;354815;;;;;;;;;;;;;-0.098474;0.315992;-0.810676;-0.583671;-0.259238;-7.823750
00289;354915;;;;;;;;;;;;;-0.100717;0.315953;-0.810673;-0.582703;-0.258300;-7.830554
00290;355015;;;;;;;;;;;;;-0.098718;0.322484;-0.815038;-0.582334;-0.256973;-7.835917
00291;355115;;;;;;;;;;;;;-0.100717;0.315953;-0.810673;-0.582338;-0.256457;-7.844478
00292;355215;;;;;;;;;;;;;-0.096150;0.313868;-0.810636;-0.583621;-0.256597;-7.847328
00293;355315;;;;;;;;;;;;;-0.098390;0.313832;-0.814863;-0.583810;-0.256869;-7.856712
00294;355415;;;;;;;;;;;;;-0.100637;0.313787;-0.806399;-0.583662;-0.257157;-7.857209
00295;355515;;;;;;;;;;;;;-0.100801;0.318113;-0.806486;-0.584304;-0.257668;-7.865767
00296;355615;;;;;;;;;;;;;-0.096314;0.318193;-0.808608;-0.584305;-0.257960;-7.874027
00297;355715;;;;;;;;;;;;;-0.100797;0.318119;-0.814948;-0.584134;-0.258000;-7.878798
00298;355815;;;;;;;;;;;;;-0.096314;0.318193;-0.808608;-0.583848;-0.257885;-7.880484
00299;355915;;;;;;;;;;;;;-0.102877;0.313751;-0.810627;-0.583550;-0.258416;-7.886927
00300;356015;;;;;;;;;;;;;-0.100717;0.315953;-0.810673;-0.582946;-0.258736;-7.889503
00301;356115;;;;;;;;;;;;;-0.100718;0.315950;-0.806442;-0.583007;-0.258356;-7.896746
00302;356215;;;;;;;;;;;;;-0.100635;0.313790;-0.810630;-0.582458;-0.258277;-7.901137
00303;356315;;;;;;;;;;;;;-0.100636;0.313788;-0.808514;-0.583055;-0.258071;-7.906029
00304;356415;;;;;;;;;;;;;-0.096230;0.316034;-0.814910;-0.583761;-0.257845;-7.910550
00305;356515;;;;;;;;;;;;;-0.100798;0.318118;-0.812832;-0.584499;-0.258109;-7.915237
00306;356615;;;;;;;;;;;;;-0.100715;0.315956;-0.814904;-0.584688;-0.257690;-7.919241
00307;356715;;;;;;;;;;;;;-0.094071;0.318233;-0.810726;-0.586082;-0.257022;-7.925585
00308;356815;;;;;;;;;;;;;-0.096313;0.318196;-0.812838;-0.586358;-0.257362;-7.929686
00309;356915;;;;;;;;;;;;;-0.100636;0.313788;-0.808514;-0.585887;-0.257395;-7.931090
00310;357015;;;;;;;;;;;;;-0.098146;0.307340;-0.810502;-0.585162;-0.256955;-7.936323
00311;357115;;;;;;;;;;;;;-0.096231;0.316033;-0.812795;-0.584736;-0.256615;-7.942322
00312;357215;;;;;;;;;;;;;-0.098391;0.313831;-0.812748;-0.583812;-0.256847;-7.946686
00313;357315;;;;;;;;;;;;;-0.098555;0.318157;-0.812835;-0.583463;-0.257013;-7.950749
00314;357415;;;;;;;;;;;;;-0.098390;0.313832;-0.814863;-0.583387;-0.256379;-7.956184
00315;357515;;;;;;;;;;;;;-0.098393;0.313828;-0.808517;-0.584323;-0.255997;-7.960886
00316;357615;;;;;;;;;;;;;-0.105283;0.318039;-0.812826;-0.585057;-0.255670;-7.965877
00317;357715;;;;;;;;;;;;;-0.096231;0.316031;-0.810679;-0.585067;-0.255174;-7.972136
00318;357815;;;;;;;;;;;;;-0.098393;0.313828;-0.808517;-0.584952;-0.255267;-7.979667
00319;357915;;;;;;;;;;;;;-0.098391;0.313831;-0.812748;-0.584088;-0.254639;-7.981949
00320;358015;;;;;;;;;;;;;-0.096395;0.320357;-0.810767;-0.583418;-0.254323;-7.987360
00321;358115;;;;;;;;;;;;;-0.093989;0.316070;-0.810682;-0.583483;-0.253594;-7.991945
00322;358215;;;;;;;;;;;;;-0.100716;0.315955;-0.812788;-0.584047;-0.253487;-7.995634
00323;358315;;;;;;;;;;;;;-0.096313;0.318194;-0.810723;-0.584666;-0.253811;-8.000804
00324;358415;;;;;;;;;;;;;-0.100713;0.315959;-0.819135;-0.584379;-0.254443;-8.006671
00325;358515;;;;;;;;;;;;;-0.098477;0.315988;-0.804330;-0.585175;-0.253875;-8.009454
00326;358615;;;;;;;;;;;;;-0.098391;0.313831;-0.812748;-0.585132;-0.253906;-8.015542
00327;358715;;;;;;;;;;;;;-0.100880;0.320281;-0.812876;-0.584478;-0.253891;-8.019283
00328;358815;;;;;;;;;;;;;-0.098390;0.313832;-0.814863;-0.584955;-0.253323;-8.025107
00329;358915;;;;;;;;;;;;;-0.096231;0.316031;-0.810679;-0.585159;-0.253422;-8.030251
00330;359015;;;;;;;;;;;;;-0.100634;0.313792;-0.812745;-0.584664;-0.252751;-8.035519
00331;359115;;;;;;;;;;;;;-0.100718;0.315952;-0.808558;-0.584679;-0.252304;-8.039185
00332;359215;;;;;;;;;;;;;-0.100799;0.318116;-0.810717;-0.584621;-0.251249;-8.045570
00333;359315;;;;;;;;;;;;;-0.098474;0.315992;-0.810676;-0.584814;-0.251538;-8.050347
00334;359415;;;;;;;;;;;;;-0.102955;0.315920;-0.819132;-0.585934;-0.252189;-8.054501
00335;359515;;;;;;;;;;;;;-0.100718;0.315952;-0.808558;-0.586070;-0.251987;-8.058605
00336;359615;;;;;;;;;;;;;-0.096230;0.316034;-0.814910;-0.585464;-0.252344;-8.064766
00337;359715;;;;;;;;;;;;;-0.098473;0.315994;-0.812792;-0.585546;-0.252627;-8.068213
00338;359815;;;;;;;;;;;;;-0.096307;0.318205;-0.825531;-0.585250;-0.252357;-8.070496
00339;359915;;;;;;;;;;;;;-0.100634;0.313792;-0.812745;-0.585564;-0.251177;-8.075944
00340;360015;;;;;;;;;;;;;-0.102957;0.315917;-0.814901;-0.584602;-0.251645;-8.078827
00341;360115;;;;;;;;;;;;;-0.098553;0.318160;-0.817066;-0.584791;-0.251941;-8.086786
00342;360215;;;;;;;;;;;;;-0.091663;0.313949;-0.814873;-0.585542;-0.252298;-8.092844
00343;360315;;;;;;;;;;;;;-0.096226;0.316040;-0.823372;-0.586113;-0.251974;-8.094019
00344;360415;;;;;;;;;;;;;-0.096146;0.313874;-0.819097;-0.585832;-0.250979;-8.093596
00345;360515;;;;;;;;;;;;;-0.093987;0.316073;-0.814913;-0.585771;-0.250548;-8.101451
00346;360615;;;;;;;;;;;;;-0.096229;0.316036;-0.817026;-0.585896;-0.249807;-8.107461
00347;360715;;;;;;;;;;;;;-0.096145;0.313876;-0.821213;-0.586146;-0.248828;-8.111250
00348;360815;;;;;;;;;;;;;-0.093986;0.316075;-0.817029;-0.586029;-0.248279;-8.118007
00349;360915;;;;;;;;;;;;;-0.098472;0.315995;-0.814907;-0.585669;-0.247470;-8.123367
00350;361015;;;;;;;;;;;;;-0.098469;0.316000;-0.821253;-0.585430;-0.247964;-8.127369
00351;361115;;;;;;;;;;;;;-0.098389;0.313833;-0.816979;-0.585802;-0.248812;-8.136401
00352;361215;;;;;;;;;;;;;-0.100629;0.313799;-0.823322;-0.585383;-0.248256;-8.141666
00353;361315;;;;;;;;;;;;;-0.096311;0.318199;-0.817069;-0.585512;-0.248262;-8.147810
00354;361415;;;;;;;;;;;;;-0.096308;0.318203;-0.823416;-0.586748;-0.248241;-8.155143
00355;361515;;;;;;;;;;;;;-0.093986;0.316075;-0.817029;-0.587392;-0.247609;-8.153828
00356;361615;;;;;;;;;;;;;-0.091824;0.318280;-0.821306;-0.588265;-0.248208;-8.158589
00357;361715;;;;;;;;;;;;;-0.100713;0.315959;-0.819135;-0.588772;-0.247766;-8.161212
00358;361815;;;;;;;;;;;;;-0.100712;0.315961;-0.821250;-0.588104;-0.247276;-8.164039
00359;361915;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.587732;-0.247280;-8.178712
00360;362015;;;;;;;;;;;;;-0.102875;0.313754;-0.814857;-0.586764;-0.246785;-8.184599
00361;362115;;;;;;;;;;;;;-0.096228;0.316037;-0.819141;-0.586530;-0.246847;-8.188004
00362;362215;;;;;;;;;;;;;-0.100629;0.313799;-0.823322;-0.586655;-0.246366;-8.200866
00363;362315;;;;;;;;;;;;;-0.094149;0.320403;-0.819231;-0.587294;-0.245432;-8.195075
00364;362415;;;;;;;;;;;;;-0.105280;0.318044;-0.819172;-0.587545;-0.244465;-8.208014
00365;362515;;;;;;;;;;;;;-0.098468;0.316001;-0.823369;-0.588192;-0.243094;-8.200392
00366;362615;;;;;;;;;;;;;-0.100546;0.311638;-0.825394;-0.588531;-0.242764;-8.226320
00367;362715;;;;;;;;;;;;;-0.100711;0.315962;-0.823366;-0.588625;-0.243046;-8.219995
00368;362815;;;;;;;;;;;;;-0.098632;0.320327;-0.823456;-0.588328;-0.243724;-8.231629
00369;362915;;;;;;;;;;;;;-0.100631;0.313796;-0.819091;-0.588208;-0.243799;-8.240202
00370;363015;;;;;;;;;;;;;-0.096226;0.316040;-0.823372;-0.588466;-0.244223;-8.239855
00371;363115;;;;;;;;;;;;;-0.100878;0.320284;-0.817107;-0.588040;-0.245152;-8.256116
00372;363215;;;;;;;;;;;;;-0.100630;0.313797;-0.821207;-0.587275;-0.244646;-8.248604
00373;363315;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.587073;-0.244254;-8.269915
00374;363415;;;;;;;;;;;;;-0.100795;0.318122;-0.819178;-0.586458;-0.244022;-8.281164
00375;363515;;;;;;;;;;;;;-0.100794;0.318124;-0.821294;-0.586179;-0.244455;-8.281269
00376;363615;;;;;;;;;;;;;-0.098552;0.318161;-0.819181;-0.585575;-0.244644;-8.295821
00377;363715;;;;;;;;;;;;;-0.096390;0.320366;-0.823459;-0.586448;-0.245503;-8.305303
00378;363815;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.588291;-0.245188;-8.306617
00379;363915;;;;;;;;;;;;;-0.098468;0.316001;-0.823369;-0.587639;-0.244965;-8.306394
00380;364015;;;;;;;;;;;;;-0.098387;0.313838;-0.823325;-0.587827;-0.244597;-8.320949
00381;364115;;;;;;;;;;;;;-0.093982;0.316081;-0.825490;-0.588135;-0.243748;-8.329721
00382;364215;;;;;;;;;;;;;-0.102874;0.313757;-0.819088;-0.587459;-0.243331;-8.337794
00383;364315;;;;;;;;;;;;;-0.096229;0.316036;-0.817026;-0.586884;-0.242271;-8.331463
00384;364415;;;;;;;;;;;;;-0.098472;0.315995;-0.814907;-0.587287;-0.241405;-8.362454
00385;364515;;;;;;;;;;;;;-0.098467;0.316003;-0.825484;-0.588201;-0.241437;-8.349755
00386;364615;;;;;;;;;;;;;-0.069070;0.310019;-0.821162;-0.588333;-0.241876;-8.361977
00387;364715;;;;;;;;;;;;;-0.096311;0.318199;-0.817069;-0.589616;-0.242166;-8.369660
00388;364815;;;;;;;;;;;;;-0.100546;0.311638;-0.825394;-0.589537;-0.242735;-8.293652
00389;364915;;;;;;;;;;;;;-0.100794;0.318124;-0.821294;-0.589381;-0.242810;-8.324348
00390;365015;;;;;;;;;;;;;-0.098388;0.313835;-0.819094;-0.588889;-0.242828;-8.336138
00391;365115;;;;;;;;;;;;;-0.096148;0.313871;-0.814867;-0.588651;-0.242541;-8.340949
00392;365215;;;;;;;;;;;;;-0.093901;0.313916;-0.823331;-0.588450;-0.243321;-8.343306
00393;365315;;;;;;;;;;;;;-0.102953;0.315923;-0.823363;-0.589545;-0.242417;-8.346342
00394;365415;;;;;;;;;;;;;-0.098633;0.320326;-0.821341;-0.589629;-0.241950;-8.347973
00395;365515;;;;;;;;;;;;;-0.096312;0.318197;-0.814954;-0.588632;-0.241795;-8.367475
00396;365615;;;;;;;;;;;;;-0.091743;0.316114;-0.817032;-0.588782;-0.240887;-8.365969
00397;365715;;;;;;;;;;;;;-0.102875;0.313755;-0.816973;-0.587961;-0.240815;-8.367640
00398;365815;;;;;;;;;;;;;-0.091743;0.316116;-0.819147;-0.588902;-0.240013;-8.365594
00399;365915;;;;;;;;;;;;;-0.103117;0.320249;-0.823450;-0.589673;-0.240099;-8.387106
00400;366015;;;;;;;;;;;;;-0.100876;0.320287;-0.821337;-0.590292;-0.239524;-8.373664
00401;366115;;;;;;;;;;;;;-0.100634;0.313792;-0.812745;-0.590700;-0.239028;-8.393512
00402;366215;;;;;;;;;;;;;-0.098552;0.318161;-0.819181;-0.591081;-0.238975;-8.397508
00403;366315;;;;;;;;;;;;;-0.096147;0.313873;-0.816982;-0.591650;-0.239026;-8.404963
00404;366415;;;;;;;;;;;;;-0.098391;0.313831;-0.812748;-0.591772;-0.238383;-8.406467
00405;366515;;;;;;;;;;;;;-0.095982;0.309548;-0.819010;-0.592056;-0.238309;-8.408560
00406;366615;;;;;;;;;;;;;-0.096226;0.316040;-0.823372;-0.591921;-0.237611;-8.418471
00407;366715;;;;;;;;;;;;;-0.098467;0.316003;-0.825484;-0.591343;-0.237918;-8.421814
00408;366815;;;;;;;;;;;;;-0.100713;0.315959;-0.819135;-0.590659;-0.237392;-8.426100
00409;366915;;;;;;;;;;;;;-0.096146;0.313874;-0.819097;-0.589003;-0.237241;-8.437138
00410;367015;;;;;;;;;;;;;-0.096148;0.313871;-0.814867;-0.587805;-0.237949;-8.449142
00411;367115;;;;;;;;;;;;;-0.093985;0.316077;-0.819144;-0.586958;-0.237382;-8.446170
00412;367215;;;;;;;;;;;;;-0.093904;0.313912;-0.816985;-0.586796;-0.237252;-8.451694
00413;367315;;;;;;;;;;;;;-0.091744;0.316113;-0.814916;-0.586799;-0.236665;-8.452190
00414;367415;;;;;;;;;;;;;-0.096146;0.313874;-0.819097;-0.586561;-0.236619;-8.458780
00415;367515;;;;;;;;;;;;;-0.100795;0.318122;-0.819178;-0.586636;-0.236348;-8.460297
00416;367615;;;;;;;;;;;;;-0.098553;0.318160;-0.817066;-0.586760;-0.236652;-8.471565
00417;367715;;;;;;;;;;;;;-0.091664;0.313948;-0.812757;-0.587003;-0.236433;-8.482206
00418;367815;;;;;;;;;;;;;-0.098472;0.315995;-0.814907;-0.586138;-0.236044;-8.485844
00419;367915;;;;;;;;;;;;;-0.096230;0.316034;-0.814910;-0.586488;-0.235323;-8.482446
00420;368015;;;;;;;;;;;;;-0.096148;0.313871;-0.814867;-0.586690;-0.235616;-8.495206
00421;368115;;;;;;;;;;;;;-0.096147;0.313873;-0.816982;-0.586409;-0.235466;-8.498223
00422;368215;;;;;;;;;;;;;-0.100548;0.311635;-0.821163;-0.586145;-0.234825;-8.503256
00423;368315;;;;;;;;;;;;;-0.091743;0.316114;-0.817032;-0.585001;-0.234078;-8.508317
00424;368415;;;;;;;;;;;;;-0.093900;0.313918;-0.825446;-0.584601;-0.233995;-8.517715
00425;368515;;;;;;;;;;;;;-0.093903;0.313913;-0.819100;-0.585990;-0.234262;-8.511135
00426;368615;;;;;;;;;;;;;-0.089500;0.316155;-0.819150;-0.586694;-0.233654;-8.518169
00427;368715;;;;;;;;;;;;;-0.091744;0.316113;-0.814916;-0.587271;-0.234043;-8.523564
00428;368815;;;;;;;;;;;;;-0.093986;0.316075;-0.817029;-0.587960;-0.233797;-8.523806
00429;368915;;;;;;;;;;;;;-0.089584;0.318315;-0.814963;-0.587371;-0.234134;-8.531141
00430;369015;;;;;;;;;;;;;-0.091825;0.318277;-0.817075;-0.587024;-0.234396;-8.537935
00431;369115;;;;;;;;;;;;;-0.091744;0.316113;-0.814916;-0.586336;-0.234164;-8.540127
00432;369215;;;;;;;;;;;;;-0.093819;0.311753;-0.823288;-0.585703;-0.233971;-8.546125
00433;369315;;;;;;;;;;;;;-0.096393;0.320362;-0.817113;-0.585765;-0.234680;-8.550719
00434;369415;;;;;;;;;;;;;-0.094068;0.318238;-0.817072;-0.585258;-0.235649;-8.556832
00435;369515;;;;;;;;;;;;;-0.096307;0.318205;-0.825531;-0.586154;-0.235569;-8.562108
00436;369615;;;;;;;;;;;;;-0.091660;0.313954;-0.821219;-0.585940;-0.235632;-8.565545
00437;369715;;;;;;;;;;;;;-0.089583;0.318316;-0.817078;-0.586684;-0.235713;-8.571078
00438;369815;;;;;;;;;;;;;-0.091743;0.316116;-0.819147;-0.587092;-0.234326;-8.573545
00439;369915;;;;;;;;;;;;;-0.091660;0.313954;-0.821219;-0.587978;-0.232907;-8.576864
00440;370015;;;;;;;;;;;;;-0.096309;0.318202;-0.821300;-0.587792;-0.231542;-8.577363
00441;370115;;;;;;;;;;;;;-0.091741;0.316118;-0.823378;-0.587415;-0.231108;-8.586809
00442;370215;;;;;;;;;;;;;-0.093983;0.316079;-0.823375;-0.586675;-0.230340;-8.592630
00443;370315;;;;;;;;;;;;;-0.093902;0.313915;-0.821216;-0.586455;-0.230530;-8.594879
00444;370415;;;;;;;;;;;;;-0.096063;0.311713;-0.821169;-0.585293;-0.230592;-8.600950
00445;370515;;;;;;;;;;;;;-0.091577;0.311792;-0.823291;-0.585049;-0.231516;-8.605318
00446;370615;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.584293;-0.230965;-8.610739
00447;370715;;;;;;;;;;;;;-0.089584;0.318315;-0.814963;-0.585145;-0.231153;-8.612414
00448;370815;;;;;;;;;;;;;-0.096230;0.316034;-0.814910;-0.585508;-0.231530;-8.620182
00449;370915;;;;;;;;;;;;;-0.091907;0.320442;-0.819234;-0.585413;-0.231005;-8.619013
00450;371015;;;;;;;;;;;;;-0.091825;0.318279;-0.819191;-0.586227;-0.230919;-8.627076
00451;371115;;;;;;;;;;;;;-0.089663;0.320482;-0.821353;-0.586020;-0.229676;-8.628706
00452;371215;;;;;;;;;;;;;-0.094067;0.318239;-0.819187;-0.585622;-0.228756;-8.633197
00453;371315;;;;;;;;;;;;;-0.096147;0.313873;-0.816982;-0.585680;-0.228360;-8.636565
00454;371415;;;;;;;;;;;;;-0.096145;0.313876;-0.821213;-0.584677;-0.227615;-8.642902
00455;371515;;;;;;;;;;;;;-0.094150;0.320401;-0.817116;-0.583282;-0.227701;-8.648979
00456;371615;;;;;;;;;;;;;-0.091661;0.313952;-0.819103;-0.583476;-0.227817;-8.653617
00457;371715;;;;;;;;;;;;;-0.089664;0.320481;-0.819237;-0.582886;-0.227859;-8.656345
00458;371815;;;;;;;;;;;;;-0.098386;0.313840;-0.825440;-0.582605;-0.227659;-8.659575
00459;371915;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.582781;-0.228930;-8.662226
00460;372015;;;;;;;;;;;;;-0.098387;0.313838;-0.823325;-0.582797;-0.229515;-8.670523
00461;372115;;;;;;;;;;;;;-0.098307;0.311671;-0.816936;-0.582636;-0.229930;-8.673805
00462;372215;;;;;;;;;;;;;-0.091743;0.316116;-0.819147;-0.582781;-0.229341;-8.679514
00463;372315;;;;;;;;;;;;;-0.089583;0.318316;-0.817078;-0.582331;-0.229799;-8.684982
00464;372415;;;;;;;;;;;;;-0.096389;0.320368;-0.825574;-0.582423;-0.229170;-8.683791
00465;372515;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.582353;-0.228471;-8.685388
00466;372615;;;;;;;;;;;;;-0.096144;0.313877;-0.823328;-0.581856;-0.228200;-8.693325
00467;372715;;;;;;;;;;;;;-0.100709;0.315965;-0.827596;-0.581745;-0.229005;-8.700444
00468;372815;;;;;;;;;;;;;-0.100710;0.315964;-0.825481;-0.582399;-0.227921;-8.704300
00469;372915;;;;;;;;;;;;;-0.096230;0.316034;-0.814910;-0.582373;-0.227561;-8.713115
00470;373015;;;;;;;;;;;;;-0.098632;0.320327;-0.823456;-0.582297;-0.227355;-8.719045
00471;373115;;;;;;;;;;;;;-0.096395;0.320359;-0.812882;-0.581981;-0.227888;-8.718169
00472;373215;;;;;;;;;;;;;-0.098387;0.313837;-0.821210;-0.581496;-0.227436;-8.725566
00473;373315;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.581819;-0.227969;-8.728034
00474;373415;;;;;;;;;;;;;-0.091742;0.316117;-0.821262;-0.582410;-0.228980;-8.736434
00475;373515;;;;;;;;;;;;;-0.100714;0.315958;-0.817019;-0.583377;-0.228512;-8.742785
00476;373615;;;;;;;;;;;;;-0.100711;0.315962;-0.823366;-0.584666;-0.228313;-8.737241
00477;373715;;;;;;;;;;;;;-0.102874;0.313757;-0.819088;-0.585779;-0.229740;-8.754787
00478;373815;;;;;;;;;;;;;-0.100712;0.315961;-0.821250;-0.585980;-0.229420;-8.762036
00479;373915;;;;;;;;;;;;;-0.098389;0.313833;-0.816979;-0.586073;-0.229994;-8.772927
00480;374015;;;;;;;;;;;;;-0.100712;0.315961;-0.821250;-0.586282;-0.230537;-8.775151
00481;374115;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.586481;-0.231576;-8.776348
00482;374215;;;;;;;;;;;;;-0.096065;0.311710;-0.816939;-0.586599;-0.231476;-8.789357
00483;374315;;;;;;;;;;;;;-0.102872;0.313760;-0.823319;-0.585951;-0.230754;-8.790833
00484;374415;;;;;;;;;;;;;-0.098468;0.316001;-0.823369;-0.585847;-0.229670;-8.791044
00485;374515;;;;;;;;;;;;;-0.098632;0.320327;-0.823456;-0.585066;-0.228633;-8.818874
00486;374615;;;;;;;;;;;;;-0.096310;0.318200;-0.819185;-0.585090;-0.226835;-8.811986
00487;374715;;;;;;;;;;;;;-0.091907;0.320442;-0.819234;-0.584793;-0.226316;-8.816805
00488;374815;;;;;;;;;;;;;-0.096228;0.316037;-0.819141;-0.584672;-0.225843;-8.816879
00489;374915;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.584481;-0.225008;-8.806195
00490;375015;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.584239;-0.225018;-8.824589
00491;375115;;;;;;;;;;;;;-0.094067;0.318239;-0.819187;-0.583294;-0.224803;-8.831511
00492;375215;;;;;;;;;;;;;-0.100550;0.311631;-0.816932;-0.583979;-0.224616;-8.844231
00493;375315;;;;;;;;;;;;;-0.100465;0.309473;-0.823235;-0.584099;-0.224575;-8.840313
00494;375415;;;;;;;;;;;;;-0.096143;0.313879;-0.825444;-0.583990;-0.224475;-8.860533
00495;375515;;;;;;;;;;;;;-0.093820;0.311752;-0.821172;-0.583526;-0.225634;-8.868610
00496;375615;;;;;;;;;;;;;-0.091741;0.316118;-0.823378;-0.583229;-0.225938;-8.860792
00497;375715;;;;;;;;;;;;;-0.098469;0.316000;-0.821253;-0.584109;-0.225878;-8.859083
00498;375815;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.583644;-0.225637;-8.857271
00499;375915;;;;;;;;;;;;;-0.100715;0.315956;-0.814904;-0.582837;-0.226304;-8.877825
00500;376015;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.582969;-0.226318;-8.880450
00501;376115;;;;;;;;;;;;;-0.096145;0.313876;-0.821213;-0.583215;-0.226197;-8.897118
00502;376215;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.582861;-0.226038;-8.899753
00503;376315;;;;;;;;;;;;;-0.096309;0.318202;-0.821300;-0.582817;-0.225071;-8.900757
00504;376415;;;;;;;;;;;;;-0.093903;0.313913;-0.819100;-0.582056;-0.224333;-8.912266
00505;376515;;;;;;;;;;;;;-0.100712;0.315961;-0.821250;-0.582159;-0.224216;-8.912885
00506;376615;;;;;;;;;;;;;-0.098388;0.313835;-0.819094;-0.582126;-0.224554;-8.914248
00507;376715;;;;;;;;;;;;;-0.100713;0.315959;-0.819135;-0.582278;-0.224188;-8.933800
00508;376815;;;;;;;;;;;;;-0.098307;0.311671;-0.816936;-0.583154;-0.224035;-8.936790
00509;376915;;;;;;;;;;;;;-0.096144;0.313877;-0.823328;-0.583325;-0.223987;-8.948392
00510;377015;;;;;;;;;;;;;-0.100714;0.315958;-0.817019;-0.583329;-0.224666;-8.950582
00511;377115;;;;;;;;;;;;;-0.100876;0.320287;-0.821337;-0.583598;-0.224107;-8.949007
00512;377215;;;;;;;;;;;;;-0.096227;0.316039;-0.821256;-0.582740;-0.224004;-8.968932
00513;377315;;;;;;;;;;;;;-0.098470;0.315998;-0.819138;-0.582569;-0.223049;-8.976840
00514;377415;;;;;;;;;;;;;-0.100711;0.315962;-0.823366;-0.581223;-0.221930;-8.970311
00515;377515;;;;;;;;;;;;;-0.098468;0.316001;-0.823369;-0.580031;-0.221230;-8.982261
00516;377615;;;;;;;;;;;;;-0.098387;0.313837;-0.821210;-0.580438;-0.220630;-8.998181
00517;377715;;;;;;;;;;;;;-0.096311;0.318199;-0.817069;-0.580837;-0.221176;-8.999589
00518;377815;;;;;;;;;;;;;-0.098471;0.315997;-0.817023;-0.580979;-0.221921;-9.007981
